종목코드,주주구분,대표 주주수,보통주,지분율,최종변동일
A044820,우리사주조합,1.0,10426.0,0.11,2014/04/07
A005070,최대주주등 (본인+특별관계자),1.0,9520544.0,29.28,2023/12/28
A005070,10%이상주주 (본인+특별관계자),,,,
A005070,5%이상주주 (본인+특별관계자),1.0,1628228.0,5.01,2025/03/10
A005070,"임원 (5%미만 중, 임원인자)",3.0,3519.0,0.01,2024/11/29
A005070,자기주식 (자사주+자사주신탁),1.0,11760.0,0.04,2018/05/16
A005070,우리사주조합,1.0,153471.0,0.47,2024/06/30
A005420,최대주주등 (본인+특별관계자),1.0,11731232.0,30.54,2025/03/31
A005420,10%이상주주 (본인+특별관계자),,,,
A005420,5%이상주주 (본인+특별관계자),,,,
A005420,"임원 (5%미만 중, 임원인자)",1.0,453.0,0.0,2023/09/05
A005420,자기주식 (자사주+자사주신탁),1.0,43869.0,0.11,2022/07/18
A005420,우리사주조합,1.0,613049.0,1.6,2023/12/31
A071950,최대주주등 (본인+특별관계자),1.0,410021.0,12.46,2024/10/04
A071950,10%이상주주 (본인+특별관계자),,,,
A071950,5%이상주주 (본인+특별관계자),,,,
A071950,"임원 (5%미만 중, 임원인자)",1.0,20000.0,0.61,2024/10/04
A071950,자기주식 (자사주+자사주신탁),1.0,1343.0,0.04,2024/12/30
A071950,우리사주조합,,,,
A002020,최대주주등 (본인+특별관계자),1.0,6582789.0,52.14,2021/05/31
A002020,10%이상주주 (본인+특별관계자),,,,
A002020,5%이상주주 (본인+특별관계자),,,,
A002020,"임원 (5%미만 중, 임원인자)",,,,
A002020,자기주식 (자사주+자사주신탁),,,,
A002020,우리사주조합,,,,
A138490,최대주주등 (본인+특별관계자),1.0,25359700.0,66.74,2025/03/26
A138490,10%이상주주 (본인+특별관계자),,,,
A138490,5%이상주주 (본인+특별관계자),,,,
A138490,"임원 (5%미만 중, 임원인자)",,,,
A138490,자기주식 (자사주+자사주신탁),,,,
A138490,우리사주조합,1.0,38852.0,0.1,2022/12/31
A003070,최대주주등 (본인+특별관계자),1.0,14431213.0,76.22,2025/03/26
A003070,10%이상주주 (본인+특별관계자),,,,
A003070,5%이상주주 (본인+특별관계자),,,,
A003070,"임원 (5%미만 중, 임원인자)",6.0,4753.0,0.03,2023/01/31
A003070,자기주식 (자사주+자사주신탁),1.0,74490.0,0.39,2023/01/31
A003070,우리사주조합,,,,
A450140,최대주주등 (본인+특별관계자),1.0,47892273.0,76.29,2025/03/26
A450140,10%이상주주 (본인+특별관계자),,,,
A450140,5%이상주주 (본인+특별관계자),,,,
A450140,"임원 (5%미만 중, 임원인자)",,,,
A450140,자기주식 (자사주+자사주신탁),1.0,1445968.0,2.3,2023/10/31
A450140,우리사주조합,,,,
A120110,최대주주등 (본인+특별관계자),1.0,9574427.0,34.79,2024/01/11
A120110,10%이상주주 (본인+특별관계자),,,,
A120110,5%이상주주 (본인+특별관계자),1.0,1570015.0,5.71,2024/03/07
A120110,"임원 (5%미만 중, 임원인자)",23.0,9281.0,0.03,2024/07/04
A120110,자기주식 (자사주+자사주신탁),1.0,6960.0,0.03,2021/11/05
A120110,우리사주조합,1.0,9929.0,0.04,2024/06/30
A021240,최대주주등 (본인+특별관계자),1.0,18528962.0,25.53,2025/03/06
A021240,10%이상주주 (본인+특별관계자),,,,
A021240,5%이상주주 (본인+특별관계자),3.0,12304389.0,16.96,2024/03/13
A021240,"임원 (5%미만 중, 임원인자)",1.0,50.0,0.0,2013/11/01
A021240,자기주식 (자사주+자사주신탁),1.0,654612.0,0.9,2025/02/07
A021240,우리사주조합,,,,
A036420,최대주주등 (본인+특별관계자),1.0,8136133.0,42.24,2023/11/09
A036420,10%이상주주 (본인+특별관계자),,,,
A036420,5%이상주주 (본인+특별관계자),,,,
A036420,"임원 (5%미만 중, 임원인자)",,,,
A036420,자기주식 (자사주+자사주신탁),1.0,157751.0,0.82,2019/08/02
A036420,우리사주조합,1.0,178.0,0.0,2019/12/31
A024720,최대주주등 (본인+특별관계자),1.0,16618758.0,48.46,2025/04/22
A024720,10%이상주주 (본인+특별관계자),,,,
A024720,5%이상주주 (본인+특별관계자),1.0,1952199.0,5.69,2025/03/06
A024720,"임원 (5%미만 중, 임원인자)",,,,
A024720,자기주식 (자사주+자사주신탁),,,,
A024720,우리사주조합,,,,
A031820,최대주주등 (본인+특별관계자),1.0,30296595.0,25.03,2022/02/04
A031820,10%이상주주 (본인+특별관계자),,,,
A031820,5%이상주주 (본인+특별관계자),,,,
A031820,"임원 (5%미만 중, 임원인자)",,,,
A031820,자기주식 (자사주+자사주신탁),,,,
A031820,우리사주조합,1.0,913648.0,0.75,2024/06/30
A192400,최대주주등 (본인+특별관계자),1.0,23064240.0,64.86,2022/08/24
A192400,10%이상주주 (본인+특별관계자),,,,
A192400,5%이상주주 (본인+특별관계자),,,,
A192400,"임원 (5%미만 중, 임원인자)",1.0,120.0,0.0,2024/08/01
A192400,자기주식 (자사주+자사주신탁),1.0,4483800.0,12.61,2021/08/27
A192400,우리사주조합,1.0,7080.0,0.02,2024/03/31
A284740,최대주주등 (본인+특별관계자),1.0,15726725.0,70.09,2022/08/24
A284740,10%이상주주 (본인+특별관계자),,,,
A284740,5%이상주주 (본인+특별관계자),1.0,1350580.0,6.02,2024/11/01
A284740,"임원 (5%미만 중, 임원인자)",1.0,85.0,0.0,2020/09/22
A284740,자기주식 (자사주+자사주신탁),1.0,14950.0,0.07,2019/05/07
A284740,우리사주조합,1.0,5885.0,0.03,2024/03/31
A264900,최대주주등 (본인+특별관계자),1.0,7724871.0,61.68,2017/10/18
A264900,10%이상주주 (본인+특별관계자),,,,
A264900,5%이상주주 (본인+특별관계자),,,,
A264900,"임원 (5%미만 중, 임원인자)",,,,
A264900,자기주식 (자사주+자사주신탁),1.0,507681.0,4.05,2020/07/07
A264900,우리사주조합,,,,
A005740,최대주주등 (본인+특별관계자),1.0,8169294.0,55.02,2020/05/22
A005740,10%이상주주 (본인+특별관계자),,,,
A005740,5%이상주주 (본인+특별관계자),1.0,1139107.0,7.67,2017/11/02
A005740,"임원 (5%미만 중, 임원인자)",,,,
A005740,자기주식 (자사주+자사주신탁),1.0,464612.0,3.13,2020/07/07
A005740,우리사주조합,1.0,68881.0,0.46,2023/12/31
A259960,최대주주등 (본인+특별관계자),1.0,17548691.0,36.62,2025/04/30
A259960,10%이상주주 (본인+특별관계자),,,,
A259960,5%이상주주 (본인+특별관계자),1.0,3403013.0,7.1,2025/03/14
A259960,"임원 (5%미만 중, 임원인자)",1.0,15989.0,0.03,2024/12/26
A259960,자기주식 (자사주+자사주신탁),1.0,3328662.0,6.95,2025/05/08
A259960,우리사주조합,1.0,258233.0,0.54,2024/06/30
A020120,최대주주등 (본인+특별관계자),1.0,16503692.0,44.53,2024/08/02
A020120,10%이상주주 (본인+특별관계자),,,,
A020120,5%이상주주 (본인+특별관계자),1.0,2307879.0,6.23,2022/05/18
A020120,"임원 (5%미만 중, 임원인자)",4.0,108773.0,0.29,2025/01/01
A020120,자기주식 (자사주+자사주신탁),1.0,574.0,0.0,2021/03/31
A020120,우리사주조합,,,,
A039490,최대주주등 (본인+특별관계자),1.0,10810916.0,44.17,2025/03/25
A039490,10%이상주주 (본인+특별관계자),2.0,5710311.0,23.33,2025/03/27
A039490,5%이상주주 (본인+특별관계자),,,,
A039490,"임원 (5%미만 중, 임원인자)",8.0,4177.0,0.02,2022/12/29
A039490,자기주식 (자사주+자사주신탁),1.0,760324.0,3.11,2025/05/09
A039490,우리사주조합,1.0,3237.0,0.01,2024/06/30
A014580,최대주주등 (본인+특별관계자),1.0,13027694.0,47.23,2025/03/28
A014580,10%이상주주 (본인+특별관계자),,,,
A014580,5%이상주주 (본인+특별관계자),,,,
A014580,"임원 (5%미만 중, 임원인자)",,,,
A014580,자기주식 (자사주+자사주신탁),,,,
A014580,우리사주조합,,,,
A015890,최대주주등 (본인+특별관계자),1.0,18127461.0,62.02,2023/09/01
A015890,10%이상주주 (본인+특별관계자),,,,
A015890,5%이상주주 (본인+특별관계자),,,,
A015890,"임원 (5%미만 중, 임원인자)",,,,
A015890,자기주식 (자사주+자사주신탁),,,,
A015890,우리사주조합,,,,
A006890,최대주주등 (본인+특별관계자),1.0,6540432.0,56.38,2025/03/28
A006890,10%이상주주 (본인+특별관계자),,,,
A006890,5%이상주주 (본인+특별관계자),,,,
A006890,"임원 (5%미만 중, 임원인자)",,,,
A006890,자기주식 (자사주+자사주신탁),1.0,266101.0,2.29,2020/09/21
A006890,우리사주조합,,,,
A003240,최대주주등 (본인+특별관계자),1.0,607122.0,54.53,2024/05/31
A003240,10%이상주주 (본인+특별관계자),,,,
A003240,5%이상주주 (본인+특별관계자),1.0,64526.0,5.8,2022/12/08
A003240,"임원 (5%미만 중, 임원인자)",,,,
A003240,자기주식 (자사주+자사주신탁),1.0,271769.0,24.41,2024/09/17
A003240,우리사주조합,,,,
A011280,최대주주등 (본인+특별관계자),1.0,48701350.0,68.78,2020/12/02
A011280,10%이상주주 (본인+특별관계자),,,,
A011280,5%이상주주 (본인+특별관계자),,,,
A011280,"임원 (5%미만 중, 임원인자)",,,,
A011280,자기주식 (자사주+자사주신탁),1.0,1966819.0,2.78,2019/05/24
A011280,우리사주조합,1.0,660.0,0.0,2012/12/28
A004100,최대주주등 (본인+특별관계자),1.0,15741850.0,42.89,2023/08/24
A004100,10%이상주주 (본인+특별관계자),,,,
A004100,5%이상주주 (본인+특별관계자),,,,
A004100,"임원 (5%미만 중, 임원인자)",,,,
A004100,자기주식 (자사주+자사주신탁),1.0,276140.0,0.75,2017/12/19
A004100,우리사주조합,1.0,77970.0,0.21,2015/05/18
A009410,최대주주등 (본인+특별관계자),1.0,208895215.0,71.04,2024/07/22
A009410,10%이상주주 (본인+특별관계자),,,,
A009410,5%이상주주 (본인+특별관계자),,,,
A009410,"임원 (5%미만 중, 임원인자)",16.0,253409.0,0.09,2024/07/12
A009410,자기주식 (자사주+자사주신탁),1.0,5350.0,0.0,2024/07/12
A009410,우리사주조합,,,,
A001420,최대주주등 (본인+특별관계자),1.0,3292811.0,43.33,2025/02/26
A001420,10%이상주주 (본인+특별관계자),1.0,847151.0,11.15,2023/03/20
A001420,5%이상주주 (본인+특별관계자),,,,
A001420,"임원 (5%미만 중, 임원인자)",,,,
A001420,자기주식 (자사주+자사주신탁),1.0,266893.0,3.51,2014/04/21
A001420,우리사주조합,,,,
A055490,최대주주등 (본인+특별관계자),1.0,2146026.0,44.99,2024/01/04
A055490,10%이상주주 (본인+특별관계자),,,,
A055490,5%이상주주 (본인+특별관계자),,,,
A055490,"임원 (5%미만 중, 임원인자)",1.0,7200.0,0.15,2019/12/16
A055490,자기주식 (자사주+자사주신탁),,,,
A055490,우리사주조합,1.0,28370.0,0.59,2023/06/30
A078000,최대주주등 (본인+특별관계자),1.0,2667885.0,28.87,2014/07/23
A078000,10%이상주주 (본인+특별관계자),,,,
A078000,5%이상주주 (본인+특별관계자),,,,
A078000,"임원 (5%미만 중, 임원인자)",1.0,50328.0,0.54,2010/01/15
A078000,자기주식 (자사주+자사주신탁),1.0,4076074.0,44.11,2024/07/22
A078000,우리사주조합,,,,
A214420,최대주주등 (본인+특별관계자),1.0,12760000.0,53.05,2024/03/04
A214420,10%이상주주 (본인+특별관계자),,,,
A214420,5%이상주주 (본인+특별관계자),,,,
A214420,"임원 (5%미만 중, 임원인자)",,,,
A214420,자기주식 (자사주+자사주신탁),1.0,152148.0,0.63,2017/11/23
A214420,우리사주조합,1.0,38261.0,0.16,2023/12/31
A019180,최대주주등 (본인+특별관계자),1.0,7705555.0,42.81,2018/08/24
A019180,10%이상주주 (본인+특별관계자),,,,
A019180,5%이상주주 (본인+특별관계자),,,,
A019180,"임원 (5%미만 중, 임원인자)",,,,
A019180,자기주식 (자사주+자사주신탁),,,,
A019180,우리사주조합,,,,
A363280,최대주주등 (본인+특별관계자),1.0,16960221.0,33.63,2022/01/18
A363280,10%이상주주 (본인+특별관계자),,,,
A363280,5%이상주주 (본인+특별관계자),,,,
A363280,"임원 (5%미만 중, 임원인자)",1.0,29928.0,0.06,2023/09/06
A363280,자기주식 (자사주+자사주신탁),1.0,15024533.0,29.79,2023/05/17
A363280,우리사주조합,,,,
A091810,최대주주등 (본인+특별관계자),1.0,64927578.0,30.15,2025/02/07
A091810,10%이상주주 (본인+특별관계자),1.0,57664209.0,26.77,2024/08/01
A091810,5%이상주주 (본인+특별관계자),,,,
A091810,"임원 (5%미만 중, 임원인자)",,,,
A091810,자기주식 (자사주+자사주신탁),1.0,205391.0,0.1,2024/06/28
A091810,우리사주조합,1.0,6550946.0,3.04,2024/06/30
A004870,최대주주등 (본인+특별관계자),1.0,52343999.0,46.26,2021/11/08
A004870,10%이상주주 (본인+특별관계자),,,,
A004870,5%이상주주 (본인+특별관계자),,,,
A004870,"임원 (5%미만 중, 임원인자)",,,,
A004870,자기주식 (자사주+자사주신탁),1.0,509.0,0.0,2012/03/30
A004870,우리사주조합,,,,
A034230,최대주주등 (본인+특별관계자),1.0,41824849.0,45.57,2024/11/08
A034230,10%이상주주 (본인+특별관계자),,,,
A034230,5%이상주주 (본인+특별관계자),,,,
A034230,"임원 (5%미만 중, 임원인자)",,,,
A034230,자기주식 (자사주+자사주신탁),1.0,5411298.0,5.9,2020/03/30
A034230,우리사주조합,,,,
A005690,최대주주등 (본인+특별관계자),1.0,5618476.0,9.36,2025/04/28
A005690,10%이상주주 (본인+특별관계자),,,,
A005690,5%이상주주 (본인+특별관계자),,,,
A005690,"임원 (5%미만 중, 임원인자)",5.0,59528.0,0.1,2025/03/06
A005690,자기주식 (자사주+자사주신탁),1.0,12950.0,0.02,2011/12/19
A005690,우리사주조합,,,,
A036580,최대주주등 (본인+특별관계자),1.0,20800022.0,56.63,2025/04/07
A036580,10%이상주주 (본인+특별관계자),,,,
A036580,5%이상주주 (본인+특별관계자),,,,
A036580,"임원 (5%미만 중, 임원인자)",,,,
A036580,자기주식 (자사주+자사주신탁),1.0,1709107.0,4.65,2019/01/21
A036580,우리사주조합,,,,
A004720,최대주주등 (본인+특별관계자),1.0,2306683.0,12.67,2023/11/02
A004720,10%이상주주 (본인+특별관계자),,,,
A004720,5%이상주주 (본인+특별관계자),,,,
A004720,"임원 (5%미만 중, 임원인자)",12.0,274055.0,1.51,2025/03/31
A004720,자기주식 (자사주+자사주신탁),1.0,41910.0,0.23,2014/12/09
A004720,우리사주조합,,,,
A028670,최대주주등 (본인+특별관계자),1.0,293584255.0,54.92,2024/09/09
A028670,10%이상주주 (본인+특별관계자),,,,
A028670,5%이상주주 (본인+특별관계자),1.0,35004357.0,6.55,2024/08/29
A028670,"임원 (5%미만 중, 임원인자)",9.0,66044.0,0.01,2025/01/01
A028670,자기주식 (자사주+자사주신탁),,,,
A028670,우리사주조합,1.0,103377.0,0.02,2024/06/30
A010820,최대주주등 (본인+특별관계자),1.0,21462808.0,44.01,2023/12/21
A010820,10%이상주주 (본인+특별관계자),,,,
A010820,5%이상주주 (본인+특별관계자),,,,
A010820,"임원 (5%미만 중, 임원인자)",1.0,50000.0,0.1,2024/07/05
A010820,자기주식 (자사주+자사주신탁),1.0,177101.0,0.36,2006/12/28
A010820,우리사주조합,,,,
A016800,최대주주등 (본인+특별관계자),1.0,6292213.0,54.71,2020/03/19
A016800,10%이상주주 (본인+특별관계자),,,,
A016800,5%이상주주 (본인+특별관계자),2.0,1981263.0,17.23,2025/03/20
A016800,"임원 (5%미만 중, 임원인자)",,,,
A016800,자기주식 (자사주+자사주신탁),1.0,2551048.0,22.18,2024/06/30
A016800,우리사주조합,,,,
A001020,최대주주등 (본인+특별관계자),1.0,154140336.0,86.6,2023/08/01
A001020,10%이상주주 (본인+특별관계자),,,,
A001020,5%이상주주 (본인+특별관계자),,,,
A001020,"임원 (5%미만 중, 임원인자)",,,,
A001020,자기주식 (자사주+자사주신탁),1.0,61831.0,0.03,2020/03/24
A001020,우리사주조합,,,,
A090080,최대주주등 (본인+특별관계자),1.0,30447356.0,55.46,2023/05/25
A090080,10%이상주주 (본인+특별관계자),,,,
A090080,5%이상주주 (본인+특별관계자),,,,
A090080,"임원 (5%미만 중, 임원인자)",,,,
A090080,자기주식 (자사주+자사주신탁),,,,
A090080,우리사주조합,,,,
A010770,최대주주등 (본인+특별관계자),1.0,7615029.0,52.07,2025/03/12
A010770,10%이상주주 (본인+특별관계자),1.0,2106371.0,14.4,2007/07/16
A010770,5%이상주주 (본인+특별관계자),,,,
A010770,"임원 (5%미만 중, 임원인자)",,,,
A010770,자기주식 (자사주+자사주신탁),1.0,236505.0,1.62,2006/12/28
A010770,우리사주조합,,,,
A022100,최대주주등 (본인+특별관계자),1.0,99403524.0,65.38,2025/03/28
A022100,10%이상주주 (본인+특별관계자),,,,
A022100,5%이상주주 (본인+특별관계자),1.0,7618898.0,5.01,2025/03/07
A022100,"임원 (5%미만 중, 임원인자)",11.0,77802.0,0.05,2023/12/26
A022100,자기주식 (자사주+자사주신탁),1.0,212210.0,0.14,2023/03/22
A022100,우리사주조합,1.0,184795.0,0.12,2024/06/30
A058430,최대주주등 (본인+특별관계자),1.0,3412000.0,56.87,2022/03/02
A058430,10%이상주주 (본인+특별관계자),,,,
A058430,5%이상주주 (본인+특별관계자),,,,
A058430,"임원 (5%미만 중, 임원인자)",14.0,53643.0,0.89,2023/07/19
A058430,자기주식 (자사주+자사주신탁),1.0,9410.0,0.16,2023/07/19
A058430,우리사주조합,,,,
A047050,최대주주등 (본인+특별관계자),1.0,124417266.0,70.72,2024/12/23
A047050,10%이상주주 (본인+특별관계자),,,,
